Entry Date,Resource,Name,Project,Status,Organization,Location,Billable,Temp,Client,Hours,Type
1/10/24 0:00,Role,Linnie Tolmie (O467258),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",3.8,Actual
1/19/24 0:00,Role,Babbette Forryan (Q831089),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",2.9,Projected
1/14/24 0:00,Role,Tammi Grenville (U000397),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",3.5,Projected
1/1/24 0:00,Role,Smitty Shevlane (F650554),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",5.4,Projected
12/6/23 0:00,Role,Rabi Lestor (Y117529),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",5.2,Projected
12/25/23 0:00,Role,Letitia Goodchild (Y956789),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",2.3,Projected
1/10/24 0:00,Role,Amalie Queripel (E756309),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",6.9,Actual
1/22/24 0:00,Role,Kristo Bratt (Y845818),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",2.9,Projected
1/10/24 0:00,Role,Darla Ellesworthe (I101088),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",6.5,Actual
12/30/23 0:00,Role,Wilhelmina Akam (P233637),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",8,Projected
1/18/24 0:00,Role,Sharai Prettjohn (V478858),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",6,Actual
12/18/23 0:00,Role,Jemimah Sollom (S171547),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",7.8,Actual
12/26/23 0:00,Role,Salvador Bockmann (N250252),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",6.8,Actual
12/11/23 0:00,Role,Petronille Tabourel (S114725),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",4.5,Actual
12/22/23 0:00,Role,Sayre Masarrat (N550439),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",4.8,Projected
11/30/23 0:00,Role,Rozanna Purshouse (U536813),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",2.8,Projected
12/9/23 0:00,Role,Tessa Niess (U973410),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",6.5,Projected
12/9/23 0:00,Role,Glendon Jump (N495151),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",7.3,Projected
12/18/23 0:00,Role,Sherline Siddens (C914459),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",3.9,Projected
1/27/24 0:00,Role,Maddy Estrella (Q607790),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",4.6,Projected
1/7/24 0:00,Role,Kandy Wrightim (K067507),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",6.6,Actual
1/3/24 0:00,Role,Kirby Suthren (F738663),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",7.7,Projected
1/19/24 0:00,Role,Ertha Glanville (C873517),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",5.2,Projected
1/25/24 0:00,Role,Marcia Sapshed (B245536),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",3.6,Projected
1/16/24 0:00,Role,Keith Simeons (E977171),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",4.1,Actual
12/9/23 0:00,Role,Herve Kolin (A057977),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",5.5,Projected
1/28/24 0:00,Role,Gibby Klesel (Z966624),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",3,Projected
12/26/23 0:00,Role,Loleta Bovey (I315144),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",1.8,Projected
12/5/23 0:00,Role,Paolo Deverock (M442110),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",6.1,Projected
1/24/24 0:00,Role,Willetta Le Fevre (B532913),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",4.4,Projected
1/2/24 0:00,Role,Gennifer MacAllan (K061219),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",7.7,Actual
1/8/24 0:00,Role,Silvano Shevelin (F249315),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",2,Projected
1/30/24 0:00,Role,Tonie Bernakiewicz (J277854),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",6.1,Actual
1/14/24 0:00,Role,Kacie Sigg (S039803),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",2,Actual
1/2/24 0:00,Role,Gwen Eckersall (A672444),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",6.2,Projected
1/6/24 0:00,Role,Wilfrid Collinge (G058010),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",7.1,Actual
1/25/24 0:00,Role,Tallia Renn (Y262912),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",5.7,Actual
11/29/23 0:00,Role,Brook Cornil (Z451917),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",5.6,Projected
1/12/24 0:00,Role,Jeramie Bysouth (D151633),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",4.7,Actual
12/29/23 0:00,Role,Clarette Jakes (B197254),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",2.8,Projected
1/2/24 0:00,Role,Ralina Brookz (T351517),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",5.5,Actual
1/8/24 0:00,Role,Merle Hubach (S218259),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",4.4,Actual
12/6/23 0:00,Role,Adi Ruddiman (V434762),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",3.3,Projected
1/26/24 0:00,Role,Rozalie Felton (R793087),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",7.2,Projected
12/19/23 0:00,Role,Vilma Lorenzini (E443365),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",4,Projected
11/27/23 0:00,Role,Lanae Decruse (C019904),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",7.5,Projected
12/3/23 0:00,Role,Laughton Stollwerk (C091852),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",4.3,Projected
12/28/23 0:00,Role,Abner Kliemke (D422683),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",3.7,Projected
1/16/24 0:00,Role,Amandy McDonough (N184046),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",5.7,Actual
12/10/23 0:00,Role,Diannne Starcks (J770174),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",6,Actual
12/9/23 0:00,Role,Pembroke Parsall (L671110),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",2.5,Projected
1/24/24 0:00,Role,Kristopher Scoggins (X795433),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",1.6,Actual
1/7/24 0:00,Role,Janifer Poundesford (N882962),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",1.6,Projected
1/20/24 0:00,Role,Amalita Grigorkin (X749245),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",7.8,Projected
1/7/24 0:00,Role,Chelsy Greenan (I930797),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",5.5,Actual
1/17/24 0:00,Role,Sonny Asbrey (A518243),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",1.6,Projected
12/27/23 0:00,Role,Twila Gell (K541463),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",1,Actual
12/4/23 0:00,Role,Aigneis Viollet (B124784),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",6.8,Projected
12/18/23 0:00,Role,Monti Simonard (O620953),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",5.4,Actual
1/10/24 0:00,Role,Roxanna Cutchee (R801376),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",6.7,Actual
12/22/23 0:00,Role,Stuart Boissieux (X239874),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",3.2,Projected
1/23/24 0:00,Role,Ailey Mulliner (D930824),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",4.9,Projected
1/11/24 0:00,Role,Maressa Rudinger (D777046),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",2.8,Projected
12/4/23 0:00,Role,Harlen Elloit (Q026189),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",4.3,Actual
1/20/24 0:00,Role,Chloe Suttie (V898403),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",4.1,Actual
1/11/24 0:00,Role,Terrell Manhood (O836857),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",2.8,Actual
12/26/23 0:00,Role,Abagael Bownde (R641827),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",1.1,Projected
12/20/23 0:00,Role,Cherise Silvester (I911409),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",4.3,Actual
1/5/24 0:00,Role,Jarrod Alfuso (X630084),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",6.6,Actual
1/2/24 0:00,Role,Georges Thomsen (D305798),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",2.9,Actual
1/7/24 0:00,Role,Berne Correa (H766913),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",7,Projected
12/19/23 0:00,Role,Norina Newdick (V401583),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",6.6,Projected
12/31/23 0:00,Role,Blair MacAiline (H861641),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",4,Actual
12/13/23 0:00,Role,Care Gres (R227053),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",3.3,Actual
12/8/23 0:00,Role,Mart Krolle (H192669),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",1.9,Projected
12/26/23 0:00,Role,Shelagh Vequaud (G112994),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",4.2,Projected
1/27/24 0:00,Role,Pia Huchot (J115023),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",4.5,Actual
1/6/24 0:00,Role,Derril Maylott (G171600),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",5.8,Projected
1/20/24 0:00,Role,Basil Hawler (J369179),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",2.4,Projected
1/23/24 0:00,Role,Theresita Bygreaves (F730490),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",7.7,Actual
12/31/23 0:00,Role,Gonzales Trevethan (G875870),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",6.5,Projected
12/24/23 0:00,Role,Giff Whittick (W163608),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",1.3,Projected
1/24/24 0:00,Role,Vincent Ricart (F520776),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",4.8,Projected
12/2/23 0:00,Role,Somerset Cogdon (G582196),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",2.9,Projected
1/10/24 0:00,Role,Giustina Brumbie (K774089),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",2.7,Actual
1/20/24 0:00,Role,Titus Nappin (K733331),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",7.7,Actual
12/12/23 0:00,Role,Angelle Stainfield (D642950),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",1.2,Actual
11/29/23 0:00,Role,Odelle Drissell (R857401),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",7.9,Actual
1/12/24 0:00,Role,Wallache Blemen (N285630),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",6.2,Projected
11/27/23 0:00,Role,Danice Fante (L663662),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",2.8,Projected
12/25/23 0:00,Role,Bink Lanyon (X739001),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",7.7,Actual
12/4/23 0:00,Role,Caressa Conrart (F636106),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,No,"Carter, Reynolds and Altenwerth",3.6,Projected
12/21/23 0:00,Role,Tanya Shellibeer (F602309),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",2,Projected
1/12/24 0:00,Role,Francyne Sargerson (M410156),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",3.5,Projected
12/16/23 0:00,Role,Dulcinea Taylor (I508493),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",2.2,Projected
12/6/23 0:00,Role,Mair Cawthera (E853911),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",4.4,Actual
12/3/23 0:00,Role,Aime Fairhall (T712043),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",4.1,Actual
12/31/23 0:00,Role,Clarie Swatman (K695755),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",6.7,Projected
12/31/23 0:00,Role,Rosita Cowling (N360115),Re-engineered 3rd generation policy (P000868-470),Approved,Launch Consulting,USA,Yes,No,"Wehner, Krajcik and Mohr",3.7,Actual
12/2/23 0:00,Role,Carmine Vizard (N970247),Adaptive coherent productivity (P002785-790),Approved,Launch Consulting,USA,Yes,Yes,Kreiger-Nicolas,2.2,Actual
12/15/23 0:00,Role,Iggy Londer (D453105),Cross-platform high-level framework (P003493-727),Unapproved,Launch Consulting,USA,No,No,Kreiger-Nicolas,5.8,Actual
1/13/24 0:00,Role,Livvy Lively (U865343),Configurable neutral budgetary management (P007342-896),Approved,Launch Consulting,USA,No,No,Kreiger-Nicolas,3.8,Projected
1/30/24 0:00,Role,Jordana Gravey (B611520),Networked even-keeled core (P008412-738),Approved,Launch Consulting,USA,No,Yes,Kreiger-Nicolas,7.8,Actual
12/26/23 0:00,Role,Heather Mantram (D754170),Compatible 24 hour installation (P004417-802),Unapproved,Launch Consulting,USA,No,Yes,Kreiger-Nicolas,5.9,Actual
1/20/24 0:00,Role,Salaidh Stafford (X888282),Stand-alone asymmetric neural-net (P009812-211),Unapproved,Launch Consulting,USA,Yes,Yes,Kreiger-Nicolas,6.7,Actual
12/11/23 0:00,Role,Karoly Niemetz (T878838),Devolved content-based support (P000360-546),Unapproved,Launch Consulting,USA,No,No,Kreiger-Nicolas,1.1,Projected
12/13/23 0:00,Role,Aindrea Wolfindale (Z630426),Multi-layered empowering collaboration (P000006-602),Unapproved,Launch Consulting,USA,Yes,Yes,Kreiger-Nicolas,6.5,Actual
1/13/24 0:00,Role,Crissie Erett (A276381),Open-source 3rd generation adapter (P000430-170),Approved,Launch Consulting,USA,Yes,No,Kreiger-Nicolas,5.3,Actual
12/1/23 0:00,Role,Bertie Fedorchenko (W962778),Public-key fault-tolerant productivity (P002182-122),Unapproved,Launch Consulting,USA,No,No,Kreiger-Nicolas,5.7,Projected
12/30/23 0:00,Role,Seward Worgen (P466206),Organized local initiative (P007822-054),Unapproved,Launch Consulting,USA,Yes,Yes,Kreiger-Nicolas,1.9,Actual
12/12/23 0:00,Role,Hardy Giovannazzi (W156537),Persevering tangible firmware (P004115-532),Approved,Launch Consulting,USA,Yes,No,Kreiger-Nicolas,5.6,Projected
1/3/24 0:00,Role,Linzy Bartell (X701951),Cloned didactic approach (P004053-043),Unapproved,Launch Consulting,USA,No,No,Kreiger-Nicolas,3.6,Projected
1/19/24 0:00,Role,Giovanna Hugill (C562329),Re-engineered real-time leverage (P007831-856),Unapproved,Launch Consulting,USA,Yes,No,Schneider Inc,2.1,Actual
12/18/23 0:00,Role,Fenelia Duddy (L397595),Universal human-resource Graphic Interface (P007002-808),Approved,Launch Consulting,USA,Yes,No,Weissnat-Tremblay,5.7,Projected
12/8/23 0:00,Role,Sharlene Dysart (T222201),Multi-channelled multimedia instruction set (P005331-827),Unapproved,Launch Consulting,USA,Yes,Yes,Ferry-Hansen,6.6,Projected
12/12/23 0:00,Role,Michaella Crimes (J935556),Cross-platform upward-trending structure (P004695-045),Unapproved,Launch Consulting,USA,No,Yes,"Mosciski, Moore and Rohan",3.8,Actual
1/8/24 0:00,Role,Barbe Goodbar (O590460),Open-source needs-based definition (P000076-797),Unapproved,Launch Consulting,USA,Yes,Yes,Goyette LLC,7.2,Projected
1/7/24 0:00,Role,Claude Haskett (C657767),Reactive intermediate definition (P006177-276),Approved,Launch Consulting,USA,No,No,Monahan Group,7,Actual
1/3/24 0:00,Role,Aime Haughan (O188190),Ergonomic regional initiative (P009042-127),Unapproved,Launch Consulting,USA,No,Yes,Rice Group,1.1,Actual
1/2/24 0:00,Role,Angy Lupson (S817223),Ergonomic regional initiative (P009042-127),Unapproved,Launch Consulting,USA,No,No,Rice Group,5.9,Actual
12/30/23 0:00,Role,Cam Ardley (H236486),Ergonomic regional initiative (P009042-127),Unapproved,Launch Consulting,USA,Yes,Yes,Rice Group,1.2,Projected
12/4/23 0:00,Role,Baron Gawkroge (W931506),Ergonomic regional initiative (P009042-127),Approved,Launch Consulting,USA,Yes,No,Rice Group,6.9,Projected
1/2/24 0:00,Role,Elaine Hillborne (D207462),Ergonomic regional initiative (P009042-127),Unapproved,Launch Consulting,USA,Yes,Yes,Rice Group,3.6,Projected
1/29/24 0:00,Role,Genovera Macbane (T672080),Ergonomic regional initiative (P009042-127),Unapproved,Launch Consulting,USA,No,No,Rice Group,2,Actual
12/20/23 0:00,Role,Falkner Baldassi (M350767),Ergonomic regional initiative (P009042-127),Approved,Launch Consulting,USA,Yes,No,Rice Group,5.2,Actual
1/8/24 0:00,Role,Bartram Kleynen (U683172),Ergonomic regional initiative (P009042-127),Approved,Launch Consulting,USA,Yes,No,Rice Group,3.6,Projected
12/7/23 0:00,Role,Ruperto Lorand (F863259),Ergonomic regional initiative (P009042-127),Unapproved,Launch Consulting,USA,Yes,No,Rice Group,4.6,Actual
12/19/23 0:00,Role,Kathie Heffernon (L575015),Ergonomic regional initiative (P009042-127),Unapproved,Launch Consulting,USA,Yes,Yes,Rice Group,7.2,Actual
1/29/24 0:00,Role,Leodora Klaggeman (K782532),Ergonomic regional initiative (P009042-127),Unapproved,Launch Consulting,USA,No,No,Rice Group,5.5,Actual
1/29/24 0:00,Role,Gilly Lees (M245033),Ergonomic regional initiative (P009042-127),Unapproved,Launch Consulting,USA,Yes,No,Rice Group,7.1,Actual
12/16/23 0:00,Role,Susanna Rootes (W305989),Ergonomic regional initiative (P009042-127),Approved,Launch Consulting,USA,Yes,No,Rice Group,1,Actual
1/18/24 0:00,Role,Taylor Marris (G606492),User-friendly dynamic application (P001150-609),Approved,Launch Consulting,USA,No,No,Purdy Inc,4.5,Projected
1/19/24 0:00,Role,Kristyn Prestner (C762280),Decentralized 5th generation contingency (P003093-966),Unapproved,Launch Consulting,USA,Yes,Yes,Wilderman-Kunze,4.7,Projected
1/12/24 0:00,Role,Elnore Sinnatt (F282339),Multi-lateral discrete budgetary management (P001730-576),Unapproved,Launch Consulting,USA,Yes,No,"Macejkovic, Walsh and Goyette",7.3,Projected
12/31/23 0:00,Role,Pat Francklin (Q947974),Re-contextualized methodical access (P007155-057),Approved,Launch Consulting,USA,Yes,Yes,Frami Inc,4.7,Actual
12/1/23 0:00,Role,Tomkin Swayland (Q385252),Optimized upward-trending data-warehouse (P004339-439),Unapproved,Launch Consulting,USA,No,Yes,Jerde-Senger,1.2,Actual
1/26/24 0:00,Role,Donni Sayce (U742096),Phased mobile archive (P007647-506),Approved,Launch Consulting,USA,No,No,Medhurst LLC,1.8,Projected
1/17/24 0:00,Role,Albertina Lefeaver (J836292),Fundamental high-level framework (P002215-017),Unapproved,Launch Consulting,USA,No,Yes,"Langosh, Watsica and Swift",5.6,Projected
1/25/24 0:00,Role,Kerwin Griffin (N898515),Ameliorated needs-based protocol (P008974-420),Unapproved,Launch Consulting,USA,Yes,Yes,Williamson-Yost,3.4,Actual
12/6/23 0:00,Role,Kristan Brady (N239729),Right-sized intangible ability (P002667-671),Approved,Launch Consulting,USA,Yes,Yes,Bode-Goyette,7.7,Projected
1/12/24 0:00,Role,Parrnell Bonnesen (I514203),Face to face mission-critical approach (P005895-987),Unapproved,Launch Consulting,USA,No,No,Wisoky and Sons,4.2,Actual
1/10/24 0:00,Role,Gerianne Worledge (N838668),Configurable actuating initiative (P008744-387),Approved,Launch Consulting,USA,No,Yes,Kerluke Group,1.6,Projected
1/23/24 0:00,Role,Delmor Wyles (B157484),Exclusive mobile software (P004034-274),Unapproved,Launch Consulting,USA,No,No,Pfannerstill-Kohler,7.2,Actual
12/15/23 0:00,Role,Nert Nutty (W910106),Upgradable fault-tolerant product (P008744-657),Unapproved,Launch Consulting,USA,Yes,Yes,"Bechtelar, Kovacek and Collier",4,Projected
12/22/23 0:00,Role,Brooks Yakovich (R206589),Upgradable fault-tolerant product (P008744-657),Unapproved,Launch Consulting,USA,Yes,No,"Bechtelar, Kovacek and Collier",6.1,Actual
12/7/23 0:00,Role,Leora Croci (R440838),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,No,Yes,"Bechtelar, Kovacek and Collier",2,Projected
12/19/23 0:00,Role,Dalila Piddington (K607318),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,Yes,No,"Bechtelar, Kovacek and Collier",3.1,Actual
1/18/24 0:00,Role,Patrizius Attreed (O207175),Upgradable fault-tolerant product (P008744-657),Unapproved,Launch Consulting,USA,Yes,Yes,"Bechtelar, Kovacek and Collier",6.7,Actual
